x__,X__,Y__,x___1,x____,x_____1,x_____,amplitude_1,phase_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1200,1624.173794,302.8601161,0.168478519,5.204134971,0.0795497802322132-0.148515466470151i,5.56E-05,1.710815575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1800,1035.929912,266.5080915,1,4.674199081,-0.0381806170872923-0.999270854412773i,0.00081788,3.073925226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1200,3192.433706,9.203997326,0.167190753,5.020728998,0.0507386084091636-0.159305811786297i,5.78E-05,1.850663249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1800,4291.242125,303.7812603,0.277079072,5.722428743,0.234645241103256-0.147358145229971i,0.000169321,1.34415862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1300,1588.048773,249.1382897,0.133393656,0.584625672,0.111239468518311+0.0736182596851651i,3.82E-05,-1.682312131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1600,2123.684963,105.291122,0.199395679,3.463755248,-0.189137353760203-0.0631323877095007i,6.64E-05,-1.487695084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1500,2129.612707,347.8141312,0.143669288,2.855816887,-0.137842528948613+0.0405006367082409i,2.63E-05,-1.002695316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1300,1803.77166,236.9380911,0.199409794,3.558299018,-0.182345699917282-0.0807112866996913i,7.12E-05,0.232173266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1600,1935.019142,2.266988799,0.206994318,1.284233124,0.0585084451741616+0.198553291042201i,3.16E-05,-2.583991575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2000,4999.121136,204.8453549,0.275390281,5.533332649,0.201527659264675-0.187686998118327i,0.000132265,0.491617286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1800,4370.540483,162.1476384,0.102305564,4.849141616,0.0139469893459931-0.101350430965125i,1.49E-06,-2.676989512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1500,3394.884925,208.2568201,0.264670696,4.82306134,0.0292319709690256-0.263051457191315i,8.99E-05,-2.631108583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1400,224.4471769,259.0460083,0.141183222,0.262820555,0.136335135365663+0.0366801469190016i,1.24E-05,2.65484753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1400,3828.327627,142.760123,0.238000521,3.138975967,-0.23799970592314+0.000622772103005616i,6.84E-05,-2.289564864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1900,2206.044589,3.27861475,0.174591377,5.622857172,0.137890699059881-0.10709016803296i,9.91E-05,-1.796237066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1800,3120.470513,240.2854092,0.272858985,1.368214019,0.0548990909950043+0.267279096592021i,0.000137049,-1.567776295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1900,2401.42738,104.5150343,0.269198063,2.937102071,-0.263589202105339+0.0546656151783517i,8.71E-05,2.442244365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1200,962.3179176,112.4645434,0.280388916,3.457340416,-0.26652773376316-0.0870684282371212i,8.30E-05,-2.62484762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1000,3856.281617,218.2244869,0.181311816,2.230300108,-0.111094240121959+0.143290070493376i,5.47E-05,0.670876055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1100,4394.958105,101.0169246,1,4.636813371,-0.0755036859311056-0.997145522685038i,0.000710323,2.984132767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1000,1955.917262,121.001743,0.222913139,2.839834229,-0.212840889821563+0.0662497039336636i,4.38E-05,0.898672458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1300,1216.751696,201.70759,0.297206073,5.915302232,0.277320242960796-0.106887476387275i,0.000133054,1.411514647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1500,2086.519918,23.88897338,1,2.819970198,-0.948723798785966+0.31610623786494i,0.000849462,-2.975638675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1500,1440.236901,216.3104341,0.151490942,5.493294737,0.106637965345629-0.107600417756172i,5.04E-05,-0.288063944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1500,4473.122214,84.53529085,0.11731541,2.177671337,-0.0669053628042473+0.0963668924258121i,2.12E-05,1.907543408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1400,4718.641035,282.8339033,0.261766276,4.686762933,-0.0067073007525912-0.261680330038913i,9.24E-05,2.337798441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1700,2292.714394,22.57173742,0.267359825,1.751684038,-0.0480988002499954+0.262997682883604i,0.000179743,0.665411288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1600,131.5800573,291.7778553,0.273683358,0.768898828,0.196689879501959+0.190304155491726i,1.49E-05,0.41073807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1900,4055.541992,218.1563253,0.242293026,1.10908057,0.10793787486559+0.216922394956121i,5.07E-05,1.013222693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1200,1066.557652,214.7811662,0.10673114,2.137987481,-0.0573429221419975+0.0900184730469166i,7.84E-06,0.568160872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1600,1558.866262,43.48622965,0.212855213,4.905347355,0.0408177969797202-0.208904880670241i,8.94E-05,-1.343625345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1400,1806.799686,230.0201361,0.109194012,4.413772243,-0.0321247085203524-0.104361561252327i,2.13E-05,3.062180627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1100,450.7464063,279.5561338,1,5.807211252,0.888846826795102-0.458204450541762i,0.000822524,-0.093023528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1600,2885.222451,269.9052202,0.264584847,4.361594022,-0.0909231171527855-0.248471583849023i,9.69E-05,-1.354724451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1100,9.733625659,15.45692453,0.217843525,3.213763412,-0.217276438904467-0.0157082877442998i,3.49E-05,2.390004097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1100,2473.692902,76.98466381,0.193682719,3.08347029,-0.193355660305606+0.0112509603070017i,5.56E-05,0.474880674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1900,947.0948018,121.2095856,0.227056355,0.06052242,0.226640632181178+0.0137336121129604i,5.27E-05,-2.398251876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1600,3964.491349,83.90126408,0.221227891,1.984940975,-0.0890236598970633+0.202525474044618i,8.57E-05,2.234889236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1200,1467.055579,14.13300388,0.148106245,4.859991132,0.0217815088699768-0.146495821272592i,4.22E-05,-0.842474801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1100,2177.077945,89.62777663,0.286236569,4.361612187,-0.0983587287272277-0.268806498786771i,0.000103657,2.63255189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1400,3618.626231,147.8994954,0.125184384,0.928816075,0.0749582334759067+0.100261623820652i,1.43E-05,0.356666177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1400,1440.083995,115.649006,0.15101824,0.402693735,0.138938089328484+0.0591837493541928i,3.64E-05,-1.246523352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2000,912.7041422,80.03269778,0.171482775,4.514150733,-0.0337722272330217-0.168124295631814i,6.86E-06,-1.794747914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1500,4338.657681,26.83640466,0.107957796,5.785529973,0.0948629735703355-0.0515354445830737i,1.38E-05,-1.548727183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1900,919.5733737,181.7275718,0.138074541,2.891907334,-0.133792880880822+0.0341180877918488i,1.96E-05,1.716260029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1800,1036.818534,129.2293378,0.289170681,0.286958311,0.277346265771057+0.0818457785337321i,5.48E-05,-0.919763865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1700,1360.028583,123.3736736,1,3.164835211,-0.999729903925193-0.023240464662391i,0.003510069,1.783544179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1000,4977.623319,308.2780144,0.205271168,5.065773817,0.0710393140427558-0.192586781433861i,7.54E-05,2.805205021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1500,1594.845813,1.797273946,0.263232124,5.691745857,0.218519242960794-0.146766793418984i,8.29E-05,1.064908596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1700,3116.492422,61.09356966,0.198426094,3.167360053,-0.198360223795153-0.00511235854883583i,9.52E-05,-2.82502699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1300,2867.383448,314.4047124,0.190412023,2.092781306,-0.094939769820634+0.165055077337167i,1.41E-05,-3.112381204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1400,2516.144549,351.1179309,0.207025312,5.45297884,0.13968481990057-0.152799316046813i,8.38E-05,1.610791739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1300,1195.374116,248.3551558,0.262079167,4.756064717,0.0114428619644827-0.261829239948495i,7.97E-05,2.064118667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1200,2086.737258,264.0363347,0.184924721,6.010350641,0.178084528153844-0.049830246309852i,4.53E-05,0.864623225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1800,1708.355923,331.3585586,0.105074082,2.583427081,-0.0891267897502583+0.0556504992105017i,1.16E-05,-1.328542016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1900,4237.664608,251.146063,0.252542491,1.740431487,-0.0426349196674755+0.248917603822209i,7.66E-05,0.905339453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1600,4507.231133,192.9354041,0.232505102,4.424161449,-0.0660903472391545-0.222914083461338i,4.37E-05,-2.238127899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1800,105.1751018,218.0543735,0.260946933,1.474717107,0.0250330220117278+0.259743430536313i,2.51E-05,-0.332180069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1000,2715.123625,183.6855336,0.199335328,5.518383202,0.143824305107057-0.138018630532009i,5.20E-05,-1.599247055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1700,1604.78682,226.5708107,1,5.231548725,0.496150773163789-0.868236379270631i,0.002549488,1.765622724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1200,3785.067315,13.89616132,0.27237066,1.03640722,0.138722574779565+0.234396722525192i,0.000188526,-1.165442841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1000,4666.288222,303.261973,0.209837339,0.912307336,0.128404182154966+0.165964077052069i,9.50E-05,-1.675645408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1400,2725.945895,120.0543432,0.204979949,5.005114955,0.0591496920579275-0.196260269450151i,4.64E-05,2.402604316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1800,1655.751067,185.9150378,0.191125526,3.153769533,-0.191111356117449-0.00232725495186798i,3.99E-05,0.360687008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1800,4450.271354,265.1583965,0.23687438,0.260086918,0.228907733106588+0.0609156926820902i,4.86E-05,-3.016862972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1300,532.6511921,248.0416427,0.130354275,4.032910261,-0.0819130106522301-0.10140264132525i,1.24E-05,-2.865188152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1900,4107.356291,62.335647,0.270669237,2.575573543,-0.228456343119832+0.14515348780346i,0.000209646,-1.351348563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1900,3474.262489,301.4277328,0.264216369,1.363785588,0.0543058127393872+0.258575266435306i,0.000172562,-2.377832082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1800,4560.861586,165.1628089,0.253404352,5.532071366,0.185220617639968-0.17293666068276i,8.04E-05,1.316224364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1200,1634.408434,46.75376421,1,6.180019356,0.994683111473877-0.102983045928182i,0.001932605,0.00608196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1900,3130.846415,229.9475236,0.271288233,3.994347662,-0.178483474621033-0.204306031582604i,0.000118105,2.20065565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1800,2399.855266,203.4340924,0.214416055,4.853586774,0.0301745759984159-0.212282216557727i,2.96E-05,-2.491977964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1600,3711.915336,119.2365216,1,6.21782652,0.997864874702625-0.0653122640452324i,0.001035327,-0.036168013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1000,2823.603931,8.403623735,0.115874737,4.704122309,-0.000957887503637853-0.115870777296698i,3.92E-05,-2.411201112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1000,4638.325096,47.11437093,0.16412287,3.661163879,-0.142463927939006-0.0814883170981274i,4.71E-05,0.010043215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1300,2511.003308,63.46869988,0.278613536,0.596382815,0.230517213440869+0.156484238430649i,0.000153643,-2.53266375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1700,4100.38625,274.4967189,0.260331293,5.77639284,0.227609175387834-0.126358401384804i,2.58E-05,-1.104629075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1100,4729.335448,252.1855178,0.151630822,2.195204779,-0.0886460239784725+0.123019464149821i,5.16E-05,-0.026527702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1900,4968.783457,69.76256048,0.26615021,0.080407302,0.265290298868354+0.0213773677374933i,0.000121839,0.340554494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1700,3179.73521,276.0543687,0.247251869,6.086886127,0.242503422388323-0.0482242340068184i,4.21E-05,2.285458066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1800,281.1086879,338.4884104,0.144005948,3.919827646,-0.102554371849276-0.101095567569372i,3.54E-06,3.000123069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1000,3720.582202,83.81388335,0.179820156,3.269463427,-0.178352044243156-0.0229311320680859i,7.67E-05,-0.500577362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1400,2010.654636,250.025693,0.192477226,1.494762787,0.0146206280357987+0.191921129315245i,6.32E-05,-0.699266357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1300,839.8769637,240.4004201,1,4.578957266,-0.133036130045416-0.991111188566923i,0.000734327,0.419397893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1300,3672.911397,13.57411262,0.231823615,4.097562206,-0.133719808749848-0.189370539836703i,0.000144418,0.614690708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1500,228.2109101,287.5966634,0.107044957,3.077834651,-0.106827457644788+0.00682034963926096i,9.19E-06,2.05550427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1200,2139.051879,219.0638599,0.133209726,4.697669865,-0.00196065847207215-0.133195295992239i,2.76E-05,-2.953560893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1600,1352.769843,283.7958087,0.25730857,2.204493572,-0.152359660325689+0.207350509781108i,0.000233967,2.477149068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1800,2989.896979,194.364092,0.258530526,3.163676356,-0.258467486855859-0.00570884716821821i,8.52E-05,1.749984292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1500,3190.460049,212.3295652,0.222180619,3.572040531,-0.201913070289067-0.0927110547080867i,5.05E-05,-2.685417177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1800,1615.475436,43.62101819,0.243298914,1.41413416,0.0379600136172196+0.240319368741664i,9.43E-05,-2.666551055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1800,1505.958452,119.1838046,0.11671623,0.351554883,0.109577679563305+0.04019216815359i,4.76E-06,2.411631815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1800,1622.580265,200.8421862,0.214741744,2.751711457,-0.198626283007093+0.0816187265050955i,8.55E-05,2.329682376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1200,2088.981768,65.86750061,0.162797206,2.800304678,-0.153407772953601+0.054488397412751i,1.33E-05,2.649445561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1000,2556.638682,327.6973865,1,1.190749095,0.370964331727216+0.928647115209098i,0.001931898,-2.636871633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1500,4019.772838,299.2084953,0.144083867,3.779948908,-0.115710340526217-0.0858561462893805i,2.68E-05,0.915142191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1900,1245.00624,137.6958839,0.235463751,5.994289858,0.225705930508177-0.0670821208981684i,8.35E-05,0.10484054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1100,2859.056028,183.0164905,0.181188414,1.227299956,0.061020863676015+0.170603914259861i,4.94E-05,2.501370074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1800,4440.521202,318.3553474,0.143477634,1.881559222,-0.0438733193578789+0.136605136032289i,3.80E-05,1.736798914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1200,1646.753361,331.7475225,0.299683139,3.825496745,-0.232287977484014-0.189346981334909i,0.000121312,2.191471208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1100,3332.770294,232.3935266,0.199779812,2.196857302,-0.117062450433455+0.161889950586956i,2.77E-05,2.118336093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1700,1900.621782,303.4147871,0.13211178,2.606893388,-0.11367187090732+0.0673218252284108i,1.86E-05,0.738180448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1500,511.6061226,346.8435684,0.134744221,5.156841598,0.057935129452678-0.121653301630081i,9.35E-06,0.539065519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1800,477.2912158,244.7861283,1,2.93629333,-0.979000008260262+0.203860206578938i,0.000414217,-2.730536631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1400,2575.945212,244.215528,0.100049325,3.093887403,-0.0999355007603813+0.00477106792542756i,1.40E-05,-1.373169011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1500,1792.408638,76.08495834,0.147748984,5.679751237,0.121655291673943-0.0838436181159611i,2.54E-05,-2.338766888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1300,4945.358024,291.7158494,0.195757922,4.646277104,-0.0129324979008569-0.195330270786246i,7.75E-05,-2.735037171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1400,3307.177859,28.04325031,0.149123394,2.264379845,-0.0953341182425232+0.114669928996932i,5.18E-05,2.819297988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1600,1881.846275,345.3389189,0.114742896,4.083734357,-0.0674753774619004-0.0928062801116903i,1.58E-05,2.546347547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2000,2783.236024,80.49686166,0.17408647,2.576178622,-0.146992843680197+0.0932695168808204i,4.18E-05,-1.802558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1600,3496.146691,338.6684379,0.241153265,4.979691099,0.0636958913914996-0.232589188774494i,0.000156677,0.429661935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1700,2806.562142,301.1578227,0.240777999,1.130975812,0.102517750590804+0.217862699018792i,0.000106443,2.412178918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1600,3290.612998,216.340984,1,0.418789947,0.913581683356181+0.406655269037655i,0.001103308,3.005283252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1900,4545.218445,167.7346346,0.216921544,5.320650769,0.123958053838812-0.178015048012957i,4.73E-05,-2.964961845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1600,3033.612732,26.88824463,0.10513408,0.506821762,0.091917847213598+0.0510321871171967i,3.16E-05,-1.120210794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1800,4942.229699,39.57525779,0.172670175,4.34911886,-0.0613553834162188-0.161401691915225i,5.70E-05,-2.194872181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1800,2286.131847,128.6313828,0.23628049,1.258469573,0.07260276947087+0.224849522294812i,4.23E-05,-0.294666147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
